Customer_ID,Segment,Region,Calibrated_Churn_Probability,CLV_5yr,Priority_Score,Actual_Churn
1005703,Families,Scarborough,0.022026431718061675,80071.91,1763.69845814978,0
1001088,Young Professionals,Scarborough,0.125,14065.14,1758.1425,0
1005513,Families,North York,0.018292682926829267,96089.81,1757.7404268292682,0
1004506,Families,Brampton,0.022026431718061675,79780.8,1757.286343612335,0
1000840,Young Professionals,Vaughan,0.045454545454545456,38648.17,1756.735,0
1004495,Families,Scarborough,0.018292682926829267,96010.22,1756.2845121951218,0
1005500,Families,Scarborough,0.018292682926829267,96000.1,1756.0993902439025,0
1004059,Families,Other GTA,0.022026431718061675,79651.08,1754.429074889868,0
1003739,Families,Etobicoke,0.022026431718061675,79406.59,1749.043832599119,0
1003068,Young Professionals,North York,0.14473684210526316,12081.06,1748.5744736842105,0
1003921,Families,Mississauga,0.022026431718061675,79338.87,1747.5522026431718,0
1003094,Young Professionals,Markham,0.10734463276836158,16255.78,1744.9707344632768,0
1003569,Families,Mississauga,0.022026431718061675,79002.03,1740.13281938326,0
1000982,Young Professionals,Mississauga,0.04411764705882353,39440.1,1740.004411764706,0
1004393,Families,Vaughan,0.018292682926829267,94940.33,1736.7133536585366,0
1005637,Families,Scarborough,0.018292682926829267,94839.63,1734.8712804878048,0
1000518,Young Professionals,Downtown Toronto,0.10734463276836158,16114.61,1729.8168926553672,0
1005200,Families,Brampton,0.022026431718061675,78435.64,1727.657268722467,0
1003132,Young Professionals,Other GTA,0.10734463276836158,16085.79,1726.723220338983,0
1005728,Families,Other GTA,0.022026431718061675,78381.12,1726.4563876651982,0
1004394,Families,Downtown Toronto,0.022026431718061675,78352.09,1725.816960352423,1
1003381,Families,Downtown Toronto,0.022026431718061675,78263.71,1723.870264317181,0
1005152,Families,Mississauga,0.02631578947368421,65377.18,1720.4521052631578,0
1003760,Families,Etobicoke,0.022026431718061675,77984.91,1717.7292951541851,0
1001447,Young Professionals,Scarborough,0.045454545454545456,37735.4,1715.2454545454545,0
1003946,Families,Etobicoke,0.022026431718061675,77791.87,1713.4773127753303,0
1007116,Newcomers to Canada,Mississauga,0.125,13696.21,1712.02625,0
1000381,Young Professionals,Downtown Toronto,0.08421052631578947,20303.0,1709.7263157894736,0
1001777,Young Professionals,Downtown Toronto,0.041666666666666664,40965.57,1706.8987499999998,0
1004128,Families,Etobicoke,0.022026431718061675,77223.29,1700.953524229075,0
1001124,Young Professionals,North York,0.08421052631578947,20148.9,1696.7494736842107,0
1001892,Young Professionals,Markham,0.10734463276836158,15748.03,1690.4664971751413,0
1004814,Families,Brampton,0.022026431718061675,76694.72,1689.3110132158592,0
1002054,Young Professionals,Scarborough,0.10734463276836158,15730.66,1688.6019209039548,0
1004671,Families,Etobicoke,0.022026431718061675,76649.87,1688.3231277533039,0
1004208,Families,Markham,0.022026431718061675,76626.56,1687.809691629956,0
1009747,Affluent Customers,Markham,0.015873015873015872,106155.57,1685.0090476190476,0
1004435,Families,Downtown Toronto,0.022026431718061675,76492.0,1684.8458149779738,0
1009963,Affluent Customers,Downtown Toronto,0.018292682926829267,92104.43,1684.8371341463412,0
1002491,Young Professionals,North York,0.10734463276836158,15689.64,1684.1986440677965,1
1002595,Young Professionals,Brampton,0.045454545454545456,36979.69,1680.8950000000002,0
1002009,Young Professionals,Etobicoke,0.125,13443.94,1680.4925,0
1004385,Families,North York,0.022026431718061675,76268.61,1679.9253303964758,0
1009697,Affluent Customers,North York,0.022026431718061675,76268.05,1679.9129955947137,0
1003210,Families,Brampton,0.018292682926829267,91704.3,1677.5176829268291,0
1003591,Families,Etobicoke,0.022026431718061675,76064.58,1675.4312775330397,0
1002176,Young Professionals,North York,0.08421052631578947,19874.7,1673.658947368421,0
1000681,Young Professionals,Downtown Toronto,0.04411764705882353,37906.87,1672.361911764706,0
1005700,Families,Richmond Hill,0.022026431718061675,75921.66,1672.2832599118944,0
1009667,Affluent Customers,Brampton,0.018292682926829267,91307.06,1670.2510975609755,0
1000414,Young Professionals,Mississauga,0.08421052631578947,19832.58,1670.112,0
1004078,Families,Etobicoke,0.022026431718061675,75817.44,1669.9876651982381,0
1001768,Young Professionals,Downtown Toronto,0.04411764705882353,37804.51,1667.846029411765,0
1003109,Young Professionals,Mississauga,0.10734463276836158,15493.78,1663.1741242937853,0
1006376,Newcomers to Canada,Markham,0.2523364485981308,6588.78,1662.5893457943923,0
1000225,Young Professionals,Brampton,0.10734463276836158,15464.59,1660.0407344632767,0
1000405,Young Professionals,North York,0.10734463276836158,15441.31,1657.5417514124292,1
1001946,Young Professionals,Downtown Toronto,0.08421052631578947,19683.28,1657.5393684210526,0
1005516,Families,Mississauga,0.018292682926829267,90574.61,1656.8526219512194,0
1003822,Families,Mississauga,0.02631578947368421,62871.99,1654.5260526315788,0
1006476,Newcomers to Canada,Markham,0.14473684210526316,11424.41,1653.5330263157896,0
1000531,Young Professionals,Downtown Toronto,0.04411764705882353,37474.51,1653.2872058823532,0
1009155,Affluent Customers,Richmond Hill,0.018292682926829267,90318.28,1652.1636585365852,0
1009602,Affluent Customers,Brampton,0.015873015873015872,103994.27,1650.7026984126983,0
1005180,Families,Mississauga,0.022026431718061675,74933.57,1650.519162995595,0
1003160,Families,Mississauga,0.022026431718061675,74886.08,1649.4731277533042,0
1004978,Families,Markham,0.022026431718061675,74882.12,1649.3859030837004,0
1002112,Young Professionals,North York,0.04411764705882353,37373.62,1648.8361764705885,0
1003018,Young Professionals,Downtown Toronto,0.10734463276836158,15352.25,1647.981638418079,0
1004793,Families,Mississauga,0.022026431718061675,74679.4,1644.920704845815,0
1003442,Families,Mississauga,0.022026431718061675,74617.84,1643.5647577092511,0
1004697,Families,Markham,0.022026431718061675,74589.69,1642.9447136563879,0
1009982,Affluent Customers,Brampton,0.018292682926829267,89747.64,1641.7251219512193,0
1004790,Families,North York,0.022026431718061675,74474.04,1640.3973568281938,0
1003841,Families,North York,0.018292682926829267,89657.32,1640.0729268292682,0
1005281,Families,North York,0.022026431718061675,74424.35,1639.3028634361235,0
1003117,Young Professionals,Scarborough,0.041666666666666664,39309.28,1637.8866666666665,0
1000806,Young Professionals,Mississauga,0.19230769230769232,8503.16,1635.223076923077,0
1004218,Families,Vaughan,0.022026431718061675,74211.96,1634.6246696035244,0
1004887,Families,Etobicoke,0.018292682926829267,89208.35,1631.8600609756097,0
1004559,Families,Richmond Hill,0.022026431718061675,74082.68,1631.777092511013,0
1004763,Families,Scarborough,0.022026431718061675,73831.59,1626.2464757709251,0
1009998,Affluent Customers,Scarborough,0.015873015873015872,102092.28,1620.512380952381,0
1000705,Young Professionals,Richmond Hill,0.041666666666666664,38875.44,1619.81,0
1000795,Young Professionals,Mississauga,0.045454545454545456,35605.0,1618.409090909091,0
1005151,Families,Mississauga,0.022026431718061675,73454.73,1617.9455947136564,0
1003475,Families,Mississauga,0.022026431718061675,73433.62,1617.4806167400882,0
1003399,Families,Mississauga,0.022026431718061675,73392.29,1616.5702643171805,0
1001455,Young Professionals,Scarborough,0.041666666666666664,38761.99,1615.0829166666665,0
1004231,Families,Brampton,0.02631578947368421,61338.63,1614.1744736842104,0
1000270,Young Professionals,Brampton,0.14473684210526316,11149.82,1613.7897368421052,0
1004246,Families,Richmond Hill,0.022026431718061675,73245.41,1613.335022026432,0
1003683,Families,Mississauga,0.018292682926829267,88133.19,1612.1924999999999,0
1001460,Young Professionals,Vaughan,0.041666666666666664,38640.41,1610.0170833333334,0
1001414,Young Professionals,Downtown Toronto,0.10734463276836158,14983.82,1608.4326553672315,0
1004691,Families,Scarborough,0.022026431718061675,72963.98,1607.1361233480177,0
1003986,Families,Scarborough,0.018292682926829267,87850.0,1607.0121951219512,0
1000695,Young Professionals,Richmond Hill,0.04411764705882353,36413.55,1606.4801470588238,0
1009366,Affluent Customers,Mississauga,0.018292682926829267,87804.46,1606.1791463414634,0
1005176,Families,Downtown Toronto,0.022026431718061675,72721.25,1601.7896475770926,0
1005394,Families,Markham,0.018292682926829267,87562.85,1601.7594512195121,0
1002930,Young Professionals,Scarborough,0.08421052631578947,18953.81,1596.1103157894738,0
1005422,Families,Other GTA,0.018292682926829267,87234.36,1595.750487804878,0
1003407,Families,Etobicoke,0.02631578947368421,60615.26,1595.1384210526317,0
1002618,Young Professionals,Scarborough,0.14473684210526316,11014.57,1594.2140789473685,0
1005561,Families,Mississauga,0.041666666666666664,38233.03,1593.0429166666665,0
1003629,Families,Richmond Hill,0.022026431718061675,72219.51,1590.7381057268722,0
1005295,Families,Downtown Toronto,0.018292682926829267,86949.85,1590.5460365853658,0
1001952,Young Professionals,Mississauga,0.039972129098739935,39717.63,1587.598233855986,0
1004355,Families,Richmond Hill,0.022026431718061675,71968.86,1585.2171806167403,0
1001948,Young Professionals,Richmond Hill,0.14473684210526316,10935.85,1582.8203947368422,0
1002987,Young Professionals,Scarborough,0.08421052631578947,18668.52,1572.0858947368422,0
1003503,Families,Vaughan,0.018292682926829267,85938.02,1572.0369512195123,0
1001452,Young Professionals,Other GTA,0.041666666666666664,37700.67,1570.86125,0
1005102,Families,Richmond Hill,0.018292682926829267,85838.19,1570.2107926829267,0
1000519,Young Professionals,Markham,0.08421052631578947,18624.91,1568.4134736842104,0
1003089,Young Professionals,Richmond Hill,0.04411764705882353,35446.83,1563.8307352941179,0
1006875,Newcomers to Canada,Mississauga,0.23529411764705882,6637.65,1561.8,0
1000883,Young Professionals,Brampton,0.19230769230769232,8117.36,1561.0307692307692,0
1004172,Families,Markham,0.018292682926829267,85089.76,1556.5199999999998,0
1003161,Families,Downtown Toronto,0.018292682926829267,85047.55,1555.7478658536586,0
1004907,Families,Other GTA,0.018292682926829267,85020.72,1555.2570731707317,0
1001373,Young Professionals,Etobicoke,0.10734463276836158,14486.78,1555.0780790960453,0
1007774,Newcomers to Canada,Downtown Toronto,0.5,3108.74,1554.37,0
1000942,Young Professionals,Downtown Toronto,0.10734463276836158,14479.76,1554.3245197740114,0
1005156,Families,Scarborough,0.022026431718061675,70525.63,1553.4279735682821,0
1003534,Families,Brampton,0.022026431718061675,70398.11,1550.6191629955947,1
1003674,Families,Richmond Hill,0.018292682926829267,84535.25,1546.3765243902437,0
1009505,Affluent Customers,Scarborough,0.015873015873015872,97271.9,1543.9984126984125,0
1003726,Families,Richmond Hill,0.022026431718061675,70068.75,1543.364537444934,0
1001857,Young Professionals,Brampton,0.10734463276836158,14372.59,1542.820395480226,0
1005477,Families,North York,0.022026431718061675,69990.91,1541.65,0
1000970,Young Professionals,Vaughan,0.04411764705882353,34927.62,1540.924411764706,0
1009330,Affluent Customers,Markham,0.018292682926829267,84118.58,1538.7545121951218,0
1004962,Families,Brampton,0.022026431718061675,69774.56,1536.8845814977974,0
1000849,Young Professionals,Etobicoke,0.041666666666666664,36814.88,1533.9533333333331,1
1002466,Young Professionals,Brampton,0.041666666666666664,36766.47,1531.93625,1
1004442,Families,Etobicoke,0.022026431718061675,69520.39,1531.2861233480178,0
1003202,Families,Downtown Toronto,0.022026431718061675,69515.12,1531.1700440528634,0
1003367,Families,Markham,0.022026431718061675,69452.23,1529.7848017621145,0
1002201,Young Professionals,Downtown Toronto,0.04411764705882353,34610.93,1526.9527941176473,0
1003837,Families,Richmond Hill,0.022026431718061675,69038.0,1520.660792951542,0
1002681,Young Professionals,Richmond Hill,0.14473684210526316,10502.38,1520.0813157894736,0
1000320,Young Professionals,North York,0.10734463276836158,14157.52,1519.7337853107344,1
1004597,Families,Vaughan,0.022026431718061675,68967.64,1519.1110132158592,0
1000805,Young Professionals,Mississauga,0.10734463276836158,14065.14,1509.8172881355931,0
1001841,Young Professionals,Other GTA,0.10734463276836158,14043.33,1507.476101694915,0
1004764,Families,Markham,0.022026431718061675,68363.88,1505.8123348017623,0
1003259,Families,Richmond Hill,0.022026431718061675,68221.85,1502.683920704846,0
1005712,Families,Mississauga,0.022026431718061675,68122.47,1500.4949339207049,0
1000882,Young Professionals,Downtown Toronto,0.04411764705882353,33969.03,1498.6336764705882,0
1002464,Young Professionals,Mississauga,0.125,11952.46,1494.0575,1
1007682,Newcomers to Canada,Scarborough,0.3695652173913043,4040.76,1493.324347826087,0
1001824,Young Professionals,Markham,0.10734463276836158,13908.45,1492.9974576271186,0
1004329,Families,Etobicoke,0.022026431718061675,67772.87,1492.7944933920705,0
1001015,Young Professionals,Downtown Toronto,0.14434826598959294,10338.3,1492.3156782802087,1
1005327,Families,Brampton,0.022026431718061675,67743.41,1492.1455947136565,0
1000312,Young Professionals,Mississauga,0.10734463276836158,13892.19,1491.2520338983052,0
1005650,Families,Scarborough,0.022026431718061675,67494.52,1486.6634361233482,0
1005366,Families,Downtown Toronto,0.022026431718061675,67451.43,1485.7143171806167,0
1003878,Families,Etobicoke,0.018292682926829267,81179.61,1484.9928658536585,0
1004575,Families,Markham,0.018292682926829267,81004.15,1481.7832317073169,0
1004658,Families,Mississauga,0.018292682926829267,80864.32,1479.2253658536586,0
1005325,Families,Etobicoke,0.022026431718061675,67096.12,1477.8881057268723,0
1003801,Families,Downtown Toronto,0.022026431718061675,66996.3,1475.6894273127755,0
1002372,Young Professionals,Mississauga,0.04411764705882353,33352.27,1471.4236764705881,0
1006488,Newcomers to Canada,Brampton,0.323943661971831,4539.22,1470.4515492957748,0
1004726,Families,Mississauga,0.018292682926829267,80236.37,1467.7384756097558,0
1004939,Families,Mississauga,0.022026431718061675,66338.89,1461.2090308370045,0
1005393,Families,Mississauga,0.022026431718061675,66312.5,1460.627753303965,0
1000798,Young Professionals,Other GTA,0.04411764705882353,33095.44,1460.0929411764707,0
1004178,Families,Brampton,0.022026431718061675,66213.12,1458.4387665198237,0
1004011,Families,Scarborough,0.018292682926829267,79717.92,1458.2546341463412,0
1004461,Families,Downtown Toronto,0.018292682926829267,79688.46,1457.715731707317,0
1005306,Families,Etobicoke,0.018292682926829267,79524.0,1454.7073170731705,0
1004364,Families,Downtown Toronto,0.022026431718061675,66018.76,1454.1577092511013,0
1004611,Families,Scarborough,0.022026431718061675,65990.62,1453.537885462555,0
1004631,Families,Mississauga,0.022026431718061675,65988.42,1453.4894273127754,0
1005762,Newcomers to Canada,Downtown Toronto,0.323943661971831,4483.78,1452.4921126760564,0
1002006,Young Professionals,Mississauga,0.04411764705882353,32918.79,1452.2995588235297,1
1003542,Families,Downtown Toronto,0.022026431718061675,65833.19,1450.0702643171808,0
1003604,Families,Downtown Toronto,0.022026431718061675,65824.83,1449.8861233480177,0
1005494,Families,Other GTA,0.022026431718061675,65820.88,1449.7991189427314,0
1004896,Families,Downtown Toronto,0.022026431718061675,65734.69,1447.9006607929516,0
1001056,Young Professionals,North York,0.04411764705882353,32788.72,1446.5611764705884,0
1000011,Young Professionals,Scarborough,0.10734463276836158,13472.02,1446.1490395480225,0
1005699,Families,Downtown Toronto,0.022026431718061675,65630.91,1445.6147577092513,0
1002829,Young Professionals,Markham,0.10734463276836158,13458.72,1444.7213559322033,0
1005165,Families,Richmond Hill,0.018292682926829267,78936.94,1443.9684146341463,0
1002867,Young Professionals,Scarborough,0.041666666666666664,34646.4,1443.6,0
1009960,Affluent Customers,Vaughan,0.015873015873015872,90826.93,1441.6973015873014,0
1004745,Families,Etobicoke,0.022026431718061675,65447.54,1441.5757709251102,0
1003608,Families,Downtown Toronto,0.02631578947368421,54649.77,1438.151842105263,0
1001210,Young Professionals,North York,0.08421052631578947,17068.4,1437.338947368421,1
1005530,Families,Scarborough,0.022026431718061675,65213.16,1436.413215859031,0
1002426,Young Professionals,Etobicoke,0.08421052631578947,17055.47,1436.250105263158,0
1003159,Families,Mississauga,0.018292682926829267,78375.84,1433.7043902439023,0
1003906,Families,Brampton,0.018292682926829267,78373.2,1433.6560975609755,0
1009577,Affluent Customers,Markham,0.015873015873015872,90246.78,1432.4885714285713,0
1003907,Families,Brampton,0.022026431718061675,65028.47,1432.3451541850222,0
1001592,Young Professionals,Scarborough,0.041666666666666664,34309.75,1429.5729166666665,0
1003450,Families,Downtown Toronto,0.022026431718061675,64838.06,1428.1511013215859,0
1002564,Young Professionals,Vaughan,0.125,11424.76,1428.095,0
1001897,Young Professionals,Downtown Toronto,0.10734463276836158,13290.21,1426.6327118644067,1
1005187,Families,Etobicoke,0.022026431718061675,64661.73,1424.2671806167402,0
1004627,Families,Richmond Hill,0.022026431718061675,64452.41,1419.6566079295155,0
1007433,Newcomers to Canada,North York,0.3103448275862069,4571.56,1418.7600000000002,0
1005886,Newcomers to Canada,Downtown Toronto,0.2523364485981308,5621.51,1418.5118691588784,0
1005398,Families,Etobicoke,0.022026431718061675,64236.94,1414.9105726872249,0
1004432,Families,Brampton,0.022026431718061675,64129.64,1412.5471365638766,0
1003322,Families,Markham,0.041666666666666664,33861.15,1410.88125,0
1001902,Young Professionals,Markham,0.10734463276836158,13111.35,1407.4330508474577,1
1005199,Families,Scarborough,0.022026431718061675,63838.1,1406.125550660793,0
1001044,Young Professionals,Richmond Hill,0.10734463276836158,13092.87,1405.4493220338984,0
1001511,Young Professionals,Markham,0.10734463276836158,13091.02,1405.2507344632768,0
1000136,Young Professionals,Downtown Toronto,0.10734463276836158,13073.65,1403.3861581920903,0
1006252,Newcomers to Canada,Mississauga,0.19230769230769232,7285.18,1400.996153846154,0
1004773,Families,Mississauga,0.022026431718061675,63590.53,1400.6724669603525,0
1002187,Young Professionals,Mississauga,0.08421052631578947,16588.74,1396.9465263157895,0
1005329,Families,Downtown Toronto,0.022026431718061675,63407.59,1396.6429515418502,0
1003891,Families,Brampton,0.022026431718061675,63357.02,1395.5290748898678,0
1003807,Families,Richmond Hill,0.041666666666666664,33470.66,1394.6108333333334,0
1003663,Families,Scarborough,0.022026431718061675,63274.35,1393.7081497797358,0
1003350,Families,Vaughan,0.018292682926829267,76018.4,1390.5804878048777,0
1005405,Families,Etobicoke,0.02631578947368421,52791.0,1389.2368421052631,0
1004392,Families,Brampton,0.022026431718061675,63059.32,1388.971806167401,0
1005676,Families,Vaughan,0.02631578947368421,52753.18,1388.2415789473685,0
1009473,Affluent Customers,North York,0.015873015873015872,87450.58,1388.1044444444444,0
1003346,Families,Other GTA,0.018292682926829267,75771.71,1386.0678658536585,0
1005251,Families,North York,0.022026431718061675,62741.83,1381.9786343612336,0
1009308,Affluent Customers,Scarborough,0.015873015873015872,86954.15,1380.224603174603,0
1005563,Families,Downtown Toronto,0.018292682926829267,75304.71,1377.5251829268293,0
1000886,Young Professionals,Downtown Toronto,0.04411764705882353,31197.1,1376.3426470588236,1
1000015,Young Professionals,Downtown Toronto,0.041666666666666664,32960.18,1373.3408333333332,0
1000724,Young Professionals,Downtown Toronto,0.125,10986.11,1373.26375,0
1005030,Families,Richmond Hill,0.022026431718061675,62244.93,1371.0337004405287,0
1009361,Affluent Customers,Vaughan,0.015873015873015872,86259.06,1369.1914285714286,0
1000094,Young Professionals,Markham,0.04411764705882353,31023.78,1368.6961764705882,0
1003049,Young Professionals,North York,0.23529411764705882,5809.57,1366.9576470588233,0
1001750,Young Professionals,Downtown Toronto,0.10734463276836158,12721.85,1365.6223163841807,0
1002969,Young Professionals,Markham,0.08421052631578947,16205.15,1364.6442105263156,0
1001039,Young Professionals,Scarborough,0.10734463276836158,12704.11,1363.71802259887,0
1005419,Families,Etobicoke,0.022026431718061675,61771.33,1360.6019823788547,0
1002763,Young Professionals,Richmond Hill,0.08421052631578947,16135.31,1358.762947368421,0
1000278,Young Professionals,North York,0.04411764705882353,30788.76,1358.3276470588235,0
1000766,Young Professionals,Mississauga,0.041666666666666664,32537.8,1355.7416666666666,0
1002957,Young Professionals,Mississauga,0.14473684210526316,9336.85,1351.3861842105264,0
1004491,Families,Scarborough,0.022026431718061675,61271.35,1349.589207048458,0
1001624,Young Professionals,Scarborough,0.14285714285714285,9444.75,1349.25,1
1003250,Families,Downtown Toronto,0.022026431718061675,61145.58,1346.8189427312777,0
1005204,Families,Richmond Hill,0.04411764705882353,30476.05,1344.531617647059,0
1006946,Newcomers to Canada,North York,0.323943661971831,4150.17,1344.4212676056338,1
1001486,Young Professionals,Mississauga,0.14473684210526316,9284.37,1343.7903947368422,0
1003811,Families,Vaughan,0.022026431718061675,60893.17,1341.2592511013215,0
1007273,Newcomers to Canada,Scarborough,0.3103448275862069,4316.49,1339.6003448275862,0
1002277,Young Professionals,Mississauga,0.08421052631578947,15876.26,1336.9482105263157,0
1004968,Families,Vaughan,0.022026431718061675,60609.98,1335.0215859030839,0
1005322,Families,Mississauga,0.041666666666666664,32036.24,1334.8433333333332,0
1000185,Young Professionals,Downtown Toronto,0.125,10672.37,1334.04625,0
1001172,Young Professionals,Markham,0.125,10670.52,1333.815,0
1003509,Families,Brampton,0.02631578947368421,50675.42,1333.5636842105262,1
1002069,Young Professionals,Downtown Toronto,0.041666666666666664,31998.64,1333.2766666666666,0
1002104,Young Professionals,Mississauga,0.10734463276836158,12410.7,1332.2220338983052,0
1003813,Families,Mississauga,0.022026431718061675,60418.69,1330.808149779736,0
1005135,Families,Mississauga,0.018292682926829267,72656.61,1329.0843292682925,0
1005489,Families,Brampton,0.022026431718061675,60317.55,1328.580396475771,0
1000651,Young Professionals,Downtown Toronto,0.041666666666666664,31873.36,1328.0566666666666,0
1002745,Young Professionals,North York,0.10734463276836158,12360.44,1326.8268926553671,0
1003411,Families,North York,0.041666666666666664,31810.65,1325.44375,0
1002124,Young Professionals,Scarborough,0.041666666666666664,31784.3,1324.3458333333333,1
1003759,Families,Brampton,0.018292682926829267,72393.64,1324.2739024390244,0
1003335,Families,Markham,0.018292682926829267,72347.03,1323.4212804878048,0
1004756,Families,Scarborough,0.022026431718061675,60055.03,1322.7980176211454,1
1003936,Families,Vaughan,0.015873015873015872,83201.52,1320.6590476190477,0
1004595,Families,Scarborough,0.018292682926829267,72083.63,1318.602987804878,0
1004835,Families,Mississauga,0.022026431718061675,59788.11,1316.9187224669604,0
1005691,Families,Mississauga,0.022026431718061675,59704.56,1315.0784140969163,0
1006285,Newcomers to Canada,Scarborough,0.23529411764705882,5580.66,1313.0964705882352,0
1002979,Young Professionals,Etobicoke,0.10734463276836158,12229.25,1312.7443502824858,0
1005505,Families,Mississauga,0.022026431718061675,59501.84,1310.6132158590308,0
1004091,Families,North York,0.022026431718061675,59471.94,1309.954625550661,0
1002732,Young Professionals,Brampton,0.10734463276836158,12197.84,1309.3726553672316,1
1002478,Young Professionals,Richmond Hill,0.10734463276836158,12179.36,1307.3889265536723,1
1003455,Families,Mississauga,0.022026431718061675,59202.82,1304.026872246696,0
1005989,Newcomers to Canada,Markham,0.23529411764705882,5540.54,1303.6564705882354,0
1000343,Young Professionals,Brampton,0.022026431718061675,59098.99,1301.7398678414097,0
1004910,Families,Markham,0.022026431718061675,59095.52,1301.663436123348,0
1002514,Young Professionals,Downtown Toronto,0.125,10411.47,1301.43375,1
1000659,Young Professionals,Markham,0.07408984476791132,17559.89,1301.0095242415982,0
1004839,Families,North York,0.022026431718061675,58990.43,1299.348678414097,0
1005491,Families,Markham,0.022026431718061675,58880.05,1296.9174008810573,0
1004415,Families,Richmond Hill,0.022026431718061675,58812.33,1295.4257709251103,0
1000065,Young Professionals,Etobicoke,0.04411764705882353,29361.95,1295.3801470588237,0
1003394,Families,Etobicoke,0.022026431718061675,58683.93,1292.597577092511,0
1003681,Families,Etobicoke,0.022026431718061675,58600.82,1290.766960352423,0
1004075,Families,Mississauga,0.022026431718061675,58445.59,1287.347797356828,0
1000523,Young Professionals,Scarborough,0.041666666666666664,30867.47,1286.1445833333332,1
1000479,Young Professionals,Mississauga,0.02631578947368421,48744.43,1282.7481578947368,0
1003478,Families,Brampton,0.022026431718061675,58085.0,1279.4052863436125,0
1003472,Families,Scarborough,0.022026431718061675,57979.47,1277.0808370044053,0
1003953,Families,Vaughan,0.018292682926829267,69580.64,1272.8165853658536,0
1000919,Young Professionals,Vaughan,0.14473684210526316,8781.79,1271.048552631579,0
1005095,Families,Etobicoke,0.022026431718061675,57660.22,1270.0488986784142,0
1002407,Young Professionals,Mississauga,0.041666666666666664,30476.86,1269.8691666666666,0
1004307,Families,Markham,0.022026431718061675,57522.14,1267.0074889867842,0
1004272,Families,Downtown Toronto,0.022026431718061675,57489.16,1266.2810572687226,0
1002136,Young Professionals,Scarborough,0.08421052631578947,15037.03,1266.2762105263157,0
1001450,Young Professionals,Markham,0.04411764705882353,28636.17,1263.3604411764707,1
1004077,Families,Vaughan,0.022026431718061675,57318.98,1262.532599118943,0
1003016,Young Professionals,Mississauga,0.02631578947368421,47921.46,1261.0910526315788,0
1003701,Families,Scarborough,0.018292682926829267,68909.16,1260.5334146341463,0
1004505,Families,Mississauga,0.018292682926829267,68720.07,1257.0744512195122,0
1004826,Families,Brampton,0.022026431718061675,56974.67,1254.948678414097,0
1004620,Families,North York,0.022026431718061675,56805.37,1251.2196035242291,0
1000311,Young Professionals,Richmond Hill,0.041666666666666664,29979.46,1249.1441666666665,0
1002221,Young Professionals,Brampton,0.10734463276836158,11624.31,1247.8072881355931,0
1004386,Families,North York,0.018292682926829267,68181.83,1247.2285975609755,0
1005934,Newcomers to Canada,Markham,0.19230769230769232,6480.58,1246.2653846153846,0
1002467,Young Professionals,Downtown Toronto,0.022026431718061675,56537.7,1245.3237885462554,0
1003302,Families,Mississauga,0.018292682926829267,67958.0,1243.1341463414633,0
1004010,Families,Downtown Toronto,0.022026431718061675,56335.29,1240.8654185022028,0
1000339,Young Professionals,Etobicoke,0.10734463276836158,11488.69,1233.249209039548,0
1003769,Families,Mississauga,0.022026431718061675,55974.7,1232.9229074889868,0
1002489,Young Professionals,Brampton,0.041666666666666664,29572.22,1232.1758333333332,0
1004459,Families,Mississauga,0.022026431718061675,55921.93,1231.7605726872248,0
1005481,Families,Vaughan,0.022026431718061675,55891.59,1231.0922907488987,0
1001385,Young Professionals,Markham,0.08421052631578947,14605.78,1229.9604210526315,0
1005426,Families,Vaughan,0.022026431718061675,55669.96,1226.2105726872246,0
1009814,Affluent Customers,Downtown Toronto,0.015873015873015872,77193.93,1225.300476190476,0
1001041,Young Professionals,Markham,0.125,9798.03,1224.75375,0
1000290,Young Professionals,Downtown Toronto,0.10734463276836158,11394.09,1223.094406779661,0
1003614,Families,Richmond Hill,0.022026431718061675,55461.97,1221.629295154185,0
1004132,Families,North York,0.022026431718061675,55339.28,1218.9268722466961,0
1005219,Families,Vaughan,0.02631578947368421,46273.2,1217.715789473684,0
1004294,Families,Downtown Toronto,0.018292682926829267,66534.57,1217.095792682927,0
1004589,Families,Vaughan,0.022026431718061675,55228.91,1216.4958149779736,1
1004999,Families,Scarborough,0.022026431718061675,55118.53,1214.0645374449339,0
1003468,Families,Downtown Toronto,0.022026431718061675,55032.34,1212.166079295154,0
1000576,Young Professionals,Mississauga,0.041666666666666664,29091.82,1212.1591666666666,0
1003570,Families,Vaughan,0.02631578947368421,45995.72,1210.4136842105263,0
1002275,Young Professionals,Brampton,0.04411764705882353,27424.45,1209.902205882353,0
1000568,Young Professionals,North York,0.04411764705882353,27424.08,1209.8858823529413,0
1000334,Young Professionals,Mississauga,0.08421052631578947,14324.55,1206.277894736842,0
1001333,Young Professionals,Richmond Hill,0.04411764705882353,27288.45,1203.902205882353,1
1000138,Young Professionals,Etobicoke,0.10734463276836158,11188.62,1201.0383050847458,0
1001233,Young Professionals,Brampton,0.10734463276836158,11187.88,1200.958870056497,1
1005025,Families,Downtown Toronto,0.022026431718061675,54497.62,1200.3881057268725,0
1000301,Young Professionals,Brampton,0.10734463276836158,11167.19,1198.7379096045197,0
1005408,Families,Markham,0.022026431718061675,54269.84,1195.3709251101322,0
1004029,Families,Scarborough,0.022026431718061675,54183.65,1193.4724669603524,0
1002997,Young Professionals,Downtown Toronto,0.041666666666666664,28605.87,1191.9112499999999,0
